,日付,合計（円）,預金・現金・仮想通貨（円）,株式(現物)（円）,ポイント（円）,年金（円）
2626,2022-07-29,2138997,919235,1055041,154217.0,10504
2627,2022-07-30,2139901,919585,1055591,154217.0,10508
2628,2022-07-31,2140805,919935,1056141,154217.0,10512
2629,2022-08-01,2141709,920285,1056691,154217.0,10516
2630,2022-08-02,2142008,920635,1057241,153612.0,10520
2631,2022-08-03,2137946,920985,1057791,148646.0,10524
2632,2022-08-04,2138850,921335,1058341,148646.0,10528
2633,2022-08-05,2139754,921685,1058891,148646.0,10532
2634,2022-08-06,2128338,922035,1059441,136326.0,10536
2635,2022-08-07,2129242,922385,1059991,136326.0,10540
2636,2022-08-08,2130146,922735,1060541,136326.0,10544
2637,2022-08-09,2131050,923085,1061091,136326.0,10548
2638,2022-08-10,2131957,923435,1061641,136329.0,10552
2639,2022-08-11,2132861,923785,1062191,136329.0,10556
2640,2022-08-12,2133765,924135,1062741,136329.0,10560
2641,2022-08-13,2134669,924485,1063291,136329.0,10564
2642,2022-08-14,2135579,924835,1063841,136335.0,10568
2643,2022-08-15,2135684,925185,1064391,135536.0,10572
2644,2022-08-16,2136588,925535,1064941,135536.0,10576
2645,2022-08-17,2143727,925885,1065491,141771.0,10580
2646,2022-08-18,2143552,926235,1066041,140692.0,10584
2647,2022-08-19,2144500,926585,1066591,140736.0,10588
2648,2022-08-20,2145404,926935,1067141,140736.0,10592
2649,2022-08-21,2146308,927285,1067691,140736.0,10596
2650,2022-08-22,2149204,927635,1068241,142728.0,10600
2651,2022-08-23,2152266,927985,1068791,144886.0,10604
2652,2022-08-24,2153170,928335,1069341,144886.0,10608
2653,2022-08-25,2154074,928685,1069891,144886.0,10612
2654,2022-08-26,2156002,929035,1070441,145910.0,10616
2655,2022-08-27,2157042,929385,1070991,146046.0,10620
2656,2022-08-28,2157946,929735,1071541,146046.0,10624
2657,2022-08-29,2158850,930085,1072091,146046.0,10628
2658,2022-08-30,2159856,930435,1072641,146148.0,10632
2659,2022-08-31,2160394,930785,1073191,145782.0,10636
2660,2022-09-01,2161298,931135,1073741,145782.0,10640
2661,2022-09-02,2162202,931485,1074291,145782.0,10644
2662,2022-09-03,2163106,931835,1074841,145782.0,10648
2663,2022-09-04,2164010,932185,1075391,145782.0,10652
2664,2022-09-05,2164142,932535,1075941,145010.0,10656
2665,2022-09-06,2165046,932885,1076491,145010.0,10660
2666,2022-09-07,2165950,933235,1077041,145010.0,10664
2667,2022-09-08,2166865,933585,1077591,145021.0,10668
2668,2022-09-09,2167769,933935,1078141,145021.0,10672
2669,2022-09-10,2168015,934285,1078691,144363.0,10676
2670,2022-09-11,2168919,934635,1079241,144363.0,10680
2671,2022-09-12,2169874,934985,1079791,144414.0,10684
2672,2022-09-13,2170778,935335,1080341,144414.0,10688
2673,2022-09-14,2171703,935685,1080891,144435.0,10692
2674,2022-09-15,2172607,936035,1081441,144435.0,10696
2675,2022-09-16,2174612,936385,1081991,145536.0,10700
2676,2022-09-17,2175781,936735,1082541,145801.0,10704
2677,2022-09-18,2167685,937085,1083091,136801.0,10708
2678,2022-09-19,2168589,937435,1083641,136801.0,10712
2679,2022-09-20,2168493,937785,1084191,135801.0,10716
2680,2022-09-21,2169535,938135,1084741,135939.0,10720
2681,2022-09-22,2166253,938485,1085291,131753.0,10724
2682,2022-09-23,2167157,938835,1085841,131753.0,10728
2683,2022-09-24,2168061,939185,1086391,131753.0,10732
2684,2022-09-25,2168965,939535,1086941,131753.0,10736
2685,2022-09-26,2169869,939885,1087491,131753.0,10740
2686,2022-09-27,2171621,940235,1088041,132601.0,10744
2687,2022-09-28,2172525,940585,1088591,132601.0,10748
2688,2022-09-29,2173458,940935,1089141,132630.0,10752
2689,2022-09-30,2174362,941285,1089691,132630.0,10756
2690,2022-10-01,2175266,941635,1090241,132630.0,10760
2691,2022-10-02,2176170,941985,1090791,132630.0,10764
2692,2022-10-03,2177404,942335,1091341,132960.0,10768
2693,2022-10-04,2178330,942685,1091891,132982.0,10772
2694,2022-10-05,2179268,943035,1092441,133016.0,10776
2695,2022-10-06,2180176,943385,1092991,133020.0,10780
2696,2022-10-07,2181081,943735,1093541,133021.0,10784
2697,2022-10-08,2181985,944085,1094091,133021.0,10788
2698,2022-10-09,2182889,944435,1094641,133021.0,10792
2699,2022-10-10,2183793,944785,1095191,133021.0,10796
2700,2022-10-11,2184697,945135,1095741,133021.0,10800
2701,2022-10-12,2185905,945485,1096291,133325.0,10804
2702,2022-10-13,2186809,945835,1096841,133325.0,10808
2703,2022-10-14,2187713,946185,1097391,133325.0,10812
2704,2022-10-15,2188617,946535,1097941,133325.0,10816
2705,2022-10-16,2189521,946885,1098491,133325.0,10820
2706,2022-10-17,2190487,947235,1099041,133387.0,10824
2707,2022-10-18,2190680,947585,1099591,132676.0,10828
2708,2022-10-19,2191869,947935,1100141,132961.0,10832
2709,2022-10-20,2192773,948285,1100691,132961.0,10836
2710,2022-10-21,2193677,948635,1101241,132961.0,10840
2711,2022-10-22,2194581,948985,1101791,132961.0,10844
2712,2022-10-23,2196991,949335,1102341,134467.0,10848
2713,2022-10-24,2197986,949685,1102891,134558.0,10852
2714,2022-10-25,2199655,950035,1103441,135323.0,10856
2715,2022-10-26,2200559,950385,1103991,135323.0,10860
2716,2022-10-27,2201561,950735,1104541,135421.0,10864
2717,2022-10-28,2202465,951085,1105091,135421.0,10868
2718,2022-10-29,2203425,951435,1105641,135477.0,10872
2719,2022-10-30,2204329,951785,1106191,135477.0,10876
2720,2022-10-31,2205234,952135,1106741,135478.0,10880
2721,2022-11-01,2206806,952485,1107291,136146.0,10884
2722,2022-11-02,2207710,952835,1107841,136146.0,10888
2723,2022-11-03,2206614,953185,1108391,134146.0,10892
2724,2022-11-04,2207518,953535,1108941,134146.0,10896
2725,2022-11-05,2207655,953885,1109491,133379.0,10900
2726,2022-11-06,2208576,954235,1110041,133396.0,10904
2727,2022-11-07,2209480,954585,1110591,133396.0,10908
2728,2022-11-08,2210394,954935,1111141,133406.0,10912
2729,2022-11-09,2211298,955285,1111691,133406.0,10916
2730,2022-11-10,2212267,955635,1112241,133471.0,10920
2731,2022-11-11,2213171,955985,1112791,133471.0,10924
2732,2022-11-12,2214235,956335,1113341,133631.0,10928
2733,2022-11-13,2215139,956685,1113891,133631.0,10932
2734,2022-11-14,2216043,957035,1114441,133631.0,10936
2735,2022-11-15,2216947,957385,1114991,133631.0,10940
2736,2022-11-16,2217851,957735,1115541,133631.0,10944
2737,2022-11-17,2219037,958085,1116091,133913.0,10948
2738,2022-11-18,2240406,958435,1116641,154378.0,10952
2739,2022-11-19,2232275,958785,1117191,145343.0,10956
2740,2022-11-20,2233179,959135,1117741,145343.0,10960
2741,2022-11-21,2234214,959485,1118291,145474.0,10964
2742,2022-11-22,2235118,959835,1118841,145474.0,10968
2743,2022-11-23,2236022,960185,1119391,145474.0,10972
2744,2022-11-24,2236926,960535,1119941,145474.0,10976
2745,2022-11-25,2238308,960885,1120491,145952.0,10980
2746,2022-11-26,2240696,961235,1121041,147436.0,10984
2747,2022-11-27,2241600,961585,1121591,147436.0,10988
2748,2022-11-28,2242504,961935,1122141,147436.0,10992
2749,2022-11-29,2243408,962285,1122691,147436.0,10996
2750,2022-11-30,2245140,962635,1123241,148264.0,11000
2751,2022-12-01,2242923,962985,1123791,145143.0,11004
2752,2022-12-02,2243827,963335,1124341,145143.0,11008
2753,2022-12-03,2244731,963685,1124891,145143.0,11012
2754,2022-12-04,2245635,964035,1125441,145143.0,11016
2755,2022-12-05,2245943,964385,1125991,144547.0,11020
2756,2022-12-06,2246847,964735,1126541,144547.0,11024
2757,2022-12-07,2247751,965085,1127091,144547.0,11028
2758,2022-12-08,2248655,965435,1127641,144547.0,11032
2759,2022-12-09,2249560,965785,1128191,144548.0,11036
2760,2022-12-10,2250559,966135,1128741,144643.0,11040
2761,2022-12-11,2252144,966485,1129291,145324.0,11044
2762,2022-12-12,2253038,966835,1129841,145314.0,11048
2763,2022-12-13,2253942,967185,1130391,145314.0,11052
2764,2022-12-14,2254846,967535,1130941,145314.0,11056
2765,2022-12-15,2255750,967885,1131491,145314.0,11060
2766,2022-12-16,2257171,968235,1132041,145831.0,11064
2767,2022-12-17,2258294,968585,1132591,146050.0,11068
2768,2022-12-18,2262668,968935,1133141,149520.0,11072
2769,2022-12-19,2263572,969285,1133691,149520.0,11076
2770,2022-12-20,2264382,969635,1134241,149426.0,11080
2771,2022-12-21,2265286,969985,1134791,149426.0,11084
2772,2022-12-22,2267479,970335,1135341,150715.0,11088
2773,2022-12-23,2268383,970685,1135891,150715.0,11092
2774,2022-12-24,2261854,971035,1136441,143282.0,11096
2775,2022-12-25,2264028,971385,1136991,144552.0,11100
2776,2022-12-26,2264932,971735,1137541,144552.0,11104
2777,2022-12-27,2265836,972085,1138091,144552.0,11108
2778,2022-12-28,2274487,972435,1138641,152299.0,11112
2779,2022-12-29,2275491,972785,1139191,152399.0,11116
2780,2022-12-30,2277025,973135,1139741,153029.0,11120
2781,2022-12-31,2277929,973485,1140291,153029.0,11124
2782,2023-01-01,2279938,973835,1140841,154134.0,11128
2783,2023-01-02,2280842,974185,1141391,154134.0,11132
2784,2023-01-03,2281746,974535,1141941,154134.0,11136
2785,2023-01-04,2274639,974885,1142491,146123.0,11140
2786,2023-01-05,2284149,975235,1143041,154729.0,11144
2787,2023-01-06,2285053,975585,1143591,154729.0,11148
2788,2023-01-07,2285957,975935,1144141,154729.0,11152
2789,2023-01-08,2286861,976285,1144691,154729.0,11156
2790,2023-01-09,2287765,976635,1145241,154729.0,11160
2791,2023-01-10,2287101,976985,1145791,153161.0,11164
2792,2023-01-11,2288090,977335,1146341,153246.0,11168
2793,2023-01-12,2288994,977685,1146891,153246.0,11172
2794,2023-01-13,2289898,978035,1147441,153246.0,11176
2795,2023-01-14,2290802,978385,1147991,153246.0,11180
2796,2023-01-15,2291707,978735,1148541,153247.0,11184
2797,2023-01-16,2292583,979085,1149091,153219.0,11188
2798,2023-01-17,2293487,979435,1149641,153219.0,11192
2799,2023-01-18,2287103,979785,1150191,145931.0,11196
2800,2023-01-19,2288007,980135,1150741,145931.0,11200
2801,2023-01-20,2288911,980485,1151291,145931.0,11204
2802,2023-01-21,2289815,980835,1151841,145931.0,11208
2803,2023-01-22,2290680,981185,1152391,145892.0,11212
2804,2023-01-23,2292127,981535,1152941,146435.0,11216
2805,2023-01-24,2296073,981885,1153491,149477.0,11220
2806,2023-01-25,2296977,982235,1154041,149477.0,11224
2807,2023-01-26,2297881,982585,1154591,149477.0,11228
2808,2023-01-27,2299846,982935,1155141,150538.0,11232
2809,2023-01-28,2300776,983285,1155691,150564.0,11236
2810,2023-01-29,2301680,983635,1156241,150564.0,11240
2811,2023-01-30,2302594,983985,1156791,150574.0,11244
2812,2023-01-31,2305872,984335,1157341,152948.0,11248
2813,2023-02-01,2306776,984685,1157891,152948.0,11252
2814,2023-02-02,2307684,985035,1158441,152952.0,11256
2815,2023-02-03,2308588,985385,1158991,152952.0,11260
2816,2023-02-04,2309542,985735,1159541,153002.0,11264
2817,2023-02-05,2310446,986085,1160091,153002.0,11268
2818,2023-02-06,2311397,986435,1160641,153049.0,11272
2819,2023-02-07,2312301,986785,1161191,153049.0,11276
2820,2023-02-08,2313205,987135,1161741,153049.0,11280
2821,2023-02-09,2314109,987485,1162291,153049.0,11284
2822,2023-02-10,2315288,987835,1162841,153324.0,11288
2823,2023-02-11,2316283,988185,1163391,153415.0,11292
2824,2023-02-12,2317187,988535,1163941,153415.0,11296
2825,2023-02-13,2318091,988885,1164491,153415.0,11300
2826,2023-02-14,2318995,989235,1165041,153415.0,11304
2827,2023-02-15,2319899,989585,1165591,153415.0,11308
2828,2023-02-16,2319772,989935,1166141,152384.0,11312
2829,2023-02-17,2320771,990285,1166691,152479.0,11316
2830,2023-02-18,2320614,990635,1167241,151418.0,11320
2831,2023-02-19,2321518,990985,1167791,151418.0,11324
2832,2023-02-20,2322422,991335,1168341,151418.0,11328
2833,2023-02-21,2323326,991685,1168891,151418.0,11332
2834,2023-02-22,2326356,992035,1169441,153544.0,11336
2835,2023-02-23,2327241,992385,1169991,153525.0,11340
2836,2023-02-24,2328145,992735,1170541,153525.0,11344
2837,2023-02-25,2329049,993085,1171091,153525.0,11348
2838,2023-02-26,2329968,993435,1171641,153540.0,11352
2839,2023-02-27,2330872,993785,1172191,153540.0,11356
2840,2023-02-28,2332168,994135,1172741,153932.0,11360
2841,2023-03-01,2332201,994485,1173291,153061.0,11364
2842,2023-03-02,2333202,994835,1173841,153158.0,11368
2843,2023-03-03,2333699,995185,1174391,152751.0,11372
2844,2023-03-04,2334603,995535,1174941,152751.0,11376
2845,2023-03-05,2335507,995885,1175491,152751.0,11380
2846,2023-03-06,2336975,996235,1176041,153315.0,11384
2847,2023-03-07,2337879,996585,1176591,153315.0,11388
2848,2023-03-08,2339048,996935,1177141,153580.0,11392
2849,2023-03-09,2339955,997285,1177691,153583.0,11396
2850,2023-03-10,2340960,997635,1178241,153684.0,11400
2851,2023-03-11,2341864,997985,1178791,153684.0,11404
2852,2023-03-12,2342768,998335,1179341,153684.0,11408
2853,2023-03-13,2343672,998685,1179891,153684.0,11412
2854,2023-03-14,2344576,999035,1180441,153684.0,11416
2855,2023-03-15,2344881,999385,1180991,153085.0,11420
2856,2023-03-16,2345785,999735,1181541,153085.0,11424
2857,2023-03-17,2346361,1000085,1182091,152757.0,11428
2858,2023-03-18,2347265,1000435,1182641,152757.0,11432
2859,2023-03-19,2347863,1000785,1183191,152451.0,11436
2860,2023-03-20,2349048,1001135,1183741,152732.0,11440
2861,2023-03-21,2346012,1001485,1184291,148792.0,11444
2862,2023-03-22,2347024,1001835,1184841,148900.0,11448
2863,2023-03-23,2348540,1002185,1185391,149512.0,11452
2864,2023-03-24,2349444,1002535,1185941,149512.0,11456
2865,2023-03-25,2350348,1002885,1186491,149512.0,11460
2866,2023-03-26,2351504,1003235,1187041,149764.0,11464
2867,2023-03-27,2352408,1003585,1187591,149764.0,11468
2868,2023-03-28,2353842,1003935,1188141,150294.0,11472
2869,2023-03-29,2354746,1004285,1188691,150294.0,11476
2870,2023-03-30,2355650,1004635,1189241,150294.0,11480
2871,2023-03-31,2356554,1004985,1189791,150294.0,11484
2872,2023-04-01,2329108,1005335,1190341,121944.0,11488
2873,2023-04-02,2330637,1005685,1190891,122569.0,11492
2874,2023-04-03,2331541,1006035,1191441,122569.0,11496
2875,2023-04-04,2332755,1006385,1191991,122879.0,11500
2876,2023-04-05,2333659,1006735,1192541,122879.0,11504
2877,2023-04-06,2334555,1007085,1193091,122871.0,11508
2878,2023-04-07,2335459,1007435,1193641,122871.0,11512
2879,2023-04-08,2336363,1007785,1194191,122871.0,11516
2880,2023-04-09,2331102,1008135,1194741,116706.0,11520
2881,2023-04-10,2332006,1008485,1195291,116706.0,11524
2882,2023-04-11,2332910,1008835,1195841,116706.0,11528
2883,2023-04-12,2333814,1009185,1196391,116706.0,11532
2884,2023-04-13,2334719,1009535,1196941,116707.0,11536
2885,2023-04-14,2335623,1009885,1197491,116707.0,11540
2886,2023-04-15,2371423,1010235,1198041,151603.0,11544
2887,2023-04-16,2372327,1010585,1198591,151603.0,11548
2888,2023-04-17,2373231,1010935,1199141,151603.0,11552
2889,2023-04-18,2373889,1011285,1199691,151357.0,11556
2890,2023-04-19,2374793,1011635,1200241,151357.0,11560
2891,2023-04-20,2375802,1011985,1200791,151462.0,11564
2892,2023-04-21,2376706,1012335,1201341,151462.0,11568
2893,2023-04-22,2377610,1012685,1201891,151462.0,11572
2894,2023-04-23,2378514,1013035,1202441,151462.0,11576
2895,2023-04-24,2380474,1013385,1202991,152518.0,11580
2896,2023-04-25,2381609,1013735,1203541,152749.0,11584
2897,2023-04-26,2382513,1014085,1204091,152749.0,11588
2898,2023-04-27,2383417,1014435,1204641,152749.0,11592
2899,2023-04-28,2386051,1014785,1205191,154479.0,11596
2900,2023-04-29,2386955,1015135,1205741,154479.0,11600
2901,2023-04-30,2387859,1015485,1206291,154479.0,11604
2902,2023-05-01,2383212,1015835,1206841,148928.0,11608
2903,2023-05-02,2384116,1016185,1207391,148928.0,11612
2904,2023-05-03,2385020,1016535,1207941,148928.0,11616
2905,2023-05-04,2385924,1016885,1208491,148928.0,11620
2906,2023-05-05,2387608,1017235,1209041,149708.0,11624
2907,2023-05-06,2388512,1017585,1209591,149708.0,11628
2908,2023-05-07,2389416,1017935,1210141,149708.0,11632
2909,2023-05-08,2390712,1018285,1210691,150100.0,11636
2910,2023-05-09,2398128,1018635,1211241,156612.0,11640
2911,2023-05-10,2399032,1018985,1211791,156612.0,11644
2912,2023-05-11,2402008,1019335,1212341,158684.0,11648
2913,2023-05-12,2402912,1019685,1212891,158684.0,11652
2914,2023-05-13,2403816,1020035,1213441,158684.0,11656
2915,2023-05-14,2404720,1020385,1213991,158684.0,11660
2916,2023-05-15,2405753,1020735,1214541,158813.0,11664
2917,2023-05-16,2406657,1021085,1215091,158813.0,11668
2918,2023-05-17,2407561,1021435,1215641,158813.0,11672
2919,2023-05-18,2407151,1021785,1216191,157499.0,11676
2920,2023-05-19,2408369,1022135,1216741,157813.0,11680
2921,2023-05-20,2409273,1022485,1217291,157813.0,11684
2922,2023-05-21,2410177,1022835,1217841,157813.0,11688
2923,2023-05-22,2411081,1023185,1218391,157813.0,11692
2924,2023-05-23,2412276,1023535,1218941,158104.0,11696
2925,2023-05-24,2413180,1023885,1219491,158104.0,11700
2926,2023-05-25,2414084,1024235,1220041,158104.0,11704
2927,2023-05-26,2418404,1024585,1220591,161520.0,11708
2928,2023-05-27,2419308,1024935,1221141,161520.0,11712
2929,2023-05-28,2420225,1025285,1221691,161533.0,11716
2930,2023-05-29,2421263,1025635,1222241,161667.0,11720
2931,2023-05-30,2422167,1025985,1222791,161667.0,11724
2932,2023-05-31,2423071,1026335,1223341,161667.0,11728
2933,2023-06-01,2423975,1026685,1223891,161667.0,11732
2934,2023-06-02,2424879,1027035,1224441,161667.0,11736
2935,2023-06-03,2425787,1027385,1224991,161671.0,11740
2936,2023-06-04,2426974,1027735,1225541,161954.0,11744
2937,2023-06-05,2427878,1028085,1226091,161954.0,11748
2938,2023-06-06,2428782,1028435,1226641,161954.0,11752
2939,2023-06-07,2429686,1028785,1227191,161954.0,11756
2940,2023-06-08,2430838,1029135,1227741,162202.0,11760
2941,2023-06-09,2432253,1029485,1228291,162713.0,11764
2942,2023-06-10,2433393,1029835,1228841,162949.0,11768
2943,2023-06-11,2434297,1030185,1229391,162949.0,11772
2944,2023-06-12,2435201,1030535,1229941,162949.0,11776
2945,2023-06-13,2436435,1030885,1230491,163279.0,11780
2946,2023-06-14,2437339,1031235,1231041,163279.0,11784
2947,2023-06-15,2438414,1031585,1231591,163450.0,11788
2948,2023-06-16,2439479,1031935,1232141,163611.0,11792
2949,2023-06-17,2440429,1032285,1232691,163657.0,11796
2950,2023-06-18,2441333,1032635,1233241,163657.0,11800
2951,2023-06-19,2441502,1032985,1233791,162922.0,11804
2952,2023-06-20,2433127,1033335,1234341,153643.0,11808
2953,2023-06-21,2434031,1033685,1234891,153643.0,11812
2954,2023-06-22,2434935,1034035,1235441,153643.0,11816
2955,2023-06-23,2437133,1034385,1235991,154937.0,11820
2956,2023-06-24,2438037,1034735,1236541,154937.0,11824
2957,2023-06-25,2438941,1035085,1237091,154937.0,11828
2958,2023-06-26,2440404,1035435,1237641,155496.0,11832
2959,2023-06-27,2441366,1035785,1238191,155554.0,11836
2960,2023-06-28,2442270,1036135,1238741,155554.0,11840
2961,2023-06-29,2443820,1036485,1239291,156200.0,11844
2962,2023-06-30,2444724,1036835,1239841,156200.0,11848
2963,2023-07-01,2445628,1037185,1240391,156200.0,11852
2964,2023-07-02,2449902,1037535,1240941,159570.0,11856
2965,2023-07-03,2450795,1037885,1241491,159559.0,11860
2966,2023-07-04,2451699,1038235,1242041,159559.0,11864
2967,2023-07-05,2452603,1038585,1242591,159559.0,11868
2968,2023-07-06,2453507,1038935,1243141,159559.0,11872
2969,2023-07-07,2454411,1039285,1243691,159559.0,11876
2970,2023-07-08,2455336,1039635,1244241,159580.0,11880
2971,2023-07-09,2455096,1039985,1244791,158436.0,11884
2972,2023-07-10,2456000,1040335,1245341,158436.0,11888
2973,2023-07-11,2456904,1040685,1245891,158436.0,11892
2974,2023-07-12,2456786,1041035,1246441,157414.0,11896
2975,2023-07-13,2457591,1041385,1246991,157315.0,11900
2976,2023-07-14,2458687,1041735,1247541,157507.0,11904
2977,2023-07-15,2459682,1042085,1248091,157598.0,11908
2978,2023-07-16,2460586,1042435,1248641,157598.0,11912
2979,2023-07-17,2461490,1042785,1249191,157598.0,11916
2980,2023-07-18,2461835,1043135,1249741,157039.0,11920
2981,2023-07-19,2463596,1043485,1250291,157896.0,11924
2982,2023-07-20,2464538,1043835,1250841,157934.0,11928
2983,2023-07-21,2465703,1044185,1251391,158195.0,11932
2984,2023-07-22,2467752,1044535,1251941,159340.0,11936
2985,2023-07-23,2468656,1044885,1252491,159340.0,11940
2986,2023-07-24,2469560,1045235,1253041,159340.0,11944
2987,2023-07-25,2471134,1045585,1253591,160010.0,11948
2988,2023-07-26,2472520,1045935,1254141,160492.0,11952
2989,2023-07-27,2474258,1046285,1254691,161326.0,11956
2990,2023-07-28,2475115,1046635,1255241,161279.0,11960
2991,2023-07-29,2476019,1046985,1255791,161279.0,11964
2992,2023-07-30,2476923,1047335,1256341,161279.0,11968
2993,2023-07-31,2478062,1047685,1256891,161514.0,11972
2994,2023-08-01,2478966,1048035,1257441,161514.0,11976
2995,2023-08-02,2479870,1048385,1257991,161514.0,11980
2996,2023-08-03,2480774,1048735,1258541,161514.0,11984
2997,2023-08-04,2481694,1049085,1259091,161530.0,11988
2998,2023-08-05,2482487,1049435,1259641,161419.0,11992
2999,2023-08-06,2483391,1049785,1260191,161419.0,11996
3000,2023-08-07,2484298,1050135,1260741,161422.0,12000
3001,2023-08-08,2485202,1050485,1261291,161422.0,12004
3002,2023-08-09,2485924,1050835,1261841,161240.0,12008
3003,2023-08-10,2486841,1051185,1262391,161253.0,12012
3004,2023-08-11,2487745,1051535,1262941,161253.0,12016
3005,2023-08-12,2488959,1051885,1263491,161563.0,12020
3006,2023-08-13,2489863,1052235,1264041,161563.0,12024
3007,2023-08-14,2490767,1052585,1264591,161563.0,12028
3008,2023-08-15,2491671,1052935,1265141,161563.0,12032
3009,2023-08-16,2492697,1053285,1265691,161685.0,12036
3010,2023-08-17,2493601,1053635,1266241,161685.0,12040
3011,2023-08-18,2488067,1053985,1266791,155247.0,12044
3012,2023-08-19,2488971,1054335,1267341,155247.0,12048
3013,2023-08-20,2489875,1054685,1267891,155247.0,12052
3014,2023-08-21,2490779,1055035,1268441,155247.0,12056
3015,2023-08-22,2499337,1055385,1268991,162901.0,12060
3016,2023-08-23,2501789,1055735,1269541,164449.0,12064
3017,2023-08-24,2502693,1056085,1270091,164449.0,12068
3018,2023-08-25,2503597,1056435,1270641,164449.0,12072
3019,2023-08-26,2504501,1056785,1271191,164449.0,12076
3020,2023-08-27,2506033,1057135,1271741,165077.0,12080
3021,2023-08-28,2506712,1057485,1272291,164852.0,12084
3022,2023-08-29,2507616,1057835,1272841,164852.0,12088
3023,2023-08-30,2508520,1058185,1273391,164852.0,12092
3024,2023-08-31,2509424,1058535,1273941,164852.0,12096
0,2023-09-01,2508614,1058885,1274491,163138.0,12100
1,2023-09-02,2509518,1059235,1275041,163138.0,12104
2,2023-09-03,2510422,1059585,1275591,163138.0,12108
3,2023-09-04,2505376,1059935,1276141,157188.0,12112
4,2023-09-05,2506164,1060285,1276691,157072.0,12116
5,2023-09-06,2507088,1060635,1277241,157092.0,12120
6,2023-09-07,2508143,1060985,1277791,157243.0,12124
7,2023-09-08,2509047,1061335,1278341,157243.0,12128
8,2023-09-09,2509951,1061685,1278891,157243.0,12132
9,2023-09-10,2510855,1062035,1279441,157243.0,12136
10,2023-09-11,2511775,1062385,1279991,157259.0,12140
11,2023-09-12,2512707,1062735,1280541,157287.0,12144
12,2023-09-13,2513619,1063085,1281091,157295.0,12148
13,2023-09-14,2514523,1063435,1281641,157295.0,12152
14,2023-09-15,2515696,1063785,1282191,157564.0,12156
15,2023-09-16,2516850,1064135,1282741,157814.0,12160
16,2023-09-17,2517754,1064485,1283291,157814.0,12164
17,2023-09-18,2518061,1064835,1283841,157217.0,12168
18,2023-09-19,2518965,1065185,1284391,157217.0,12172
19,2023-09-20,2519869,1065535,1284941,157217.0,12176
20,2023-09-21,2520871,1065885,1285491,157315.0,12180
21,2023-09-22,2521775,1066235,1286041,157315.0,12184
22,2023-09-23,2522679,1066585,1286591,157315.0,12188
23,2023-09-24,2523583,1066935,1287141,157315.0,12192
24,2023-09-25,2525683,1067285,1287691,158511.0,12196
25,2023-09-26,2526408,1067635,1288241,158332.0,12200
26,2023-09-27,2527879,1067985,1288791,158899.0,12204
27,2023-09-28,2528580,1068335,1289341,158696.0,12208
28,2023-09-29,2529484,1068685,1289891,158696.0,12212
29,2023-09-30,2530388,1069035,1290441,158696.0,12216
